words	labels	sentence_id
as	O	295
mimulus	B	295
aurantiacus	I	295
need	O	295
a	O	295
dry	O	295
site	O	295
See	O	296
thymus	B	296
caespititius	I	296
achillea	O	297
x	O	297
kellereri,	O	297
illus	O	297
syringa	B	298
vulgaris	I	298
rodgersia	B	299
pinnata	I	299
‘Fireworks’	O	299
Clump-forming,	O	299
rhizomatous	O	299
perennial	O	299
polyscias	B	300
guilfoylei	I	300
(Coffee	O	300
tree,	O	300
Geranium	O	300
aralia)	O	300
H	O	301
and	O	301
S	O	301
30ft	O	301
(10m)	O	301
H	O	302
and	O	302
S	O	302
to	O	302
10in	O	302
(25cm)	O	302
achillea	O	303
‘Christine’s	O	303
Pink’,	O	303
illus	O	303
acaena	O	304
‘Pewter’	O	304
Most	O	305
species	O	305
grow	O	305
well	O	305
in	O	305
any	O	305
but	O	305
very	O	305
dry	O	305
soil;	O	305
salix	O	305
caprea,	O	305
salix	B	305
purpurea	I	305
and	O	305
their	O	305
variants	O	305
also	O	305
thrive	O	305
in	O	305
dry	O	305
soil	O	305
See	O	306
melocactus	B	306
intortus	I	306
H	O	307
70ft	O	307
(20m),	O	307
S	O	307
50ft	O	307
(15m)	O	307
Does	O	308
best	O	308
against	O	308
a	O	308
south-	O	308
or	O	308
west-facing	O	308
wall	O	308
at	O	308
the	O	308
limits	O	308
of	O	308
hardiness	O	308
symplocos	B	309
paniculata	I	309
(Sapphireberry,	O	309
Chinese	O	309
lilac),	O	309
illus	O	309
See	O	310
pinus	B	310
heldreichii	I	310
‘Smidtii’	O	310
105),	O	311
H	O	311
20in	O	311
(50cm),	O	311
S	O	311
5ft	O	311
(1	O	311
buddleja	B	312
davidii	I	312
(Butterfly	O	312
bush)	O	312
See	O	313
Stipa	O	313
calamagrostis	O	313
Clump-forming	I	314
perennial	I	314
Whitefly,	O	315
red	B	315
spider	I	315
mite	O	315
and	O	315
mealy	O	315
bug	O	315
may	O	315
be	O	315
troublesome	O	315
See	O	316
verbena	B	316
rigida	I	316
achillea	O	317
x	O	317
lewisii	O	317
‘King	O	317
Edward’	O	317
Needs	O	318
sun	O	318
or	O	318
partial	O	318
shade	O	318
and	O	318
fertile,	O	318
welldrained	O	318
soil	B	318
See	O	319
acantholimon	O	319
tataricum	O	319
subsp	O	319
Upright	O	320
perennial	O	320
H	O	321
3ft	O	321
(1m)	O	321
or	O	321
more,	O	321
S	O	321
16in	O	321
(40cm)	O	321
lagurus	B	322
ovatus	I	322
(Hare’s-tail	O	322
grass),	O	322
illus	O	322
escallonia	B	323
rubra	I	323
nicotiana	B	324
sylvestris	I	324
(Flowering	O	324
tobacco)	O	324
muscari	B	325
botryoides	I	325
(Common	O	325
grape	O	325
hyacinth)	O	325
vanvolxemii	O	326
(Van	O	326
Volxem’s	O	326
maple)	O	326
has	O	326
even	O	326
larger	O	326
leaves,	O	326
slightly	O	326
glaucous	O	326
and	O	326
smooth	O	326
beneath	O	326
rudbeckia	B	327
laciniata	I	327
(Coneflower)	O	327
See	O	328
veltheimia	B	328
bracteata	I	328
ceropegia	B	329
linearis	I	329
subsp	O	329
cornus	O	330
florida,	O	330
cornus	B	330
kousa	I	330
and	O	330
cornus	O	330
nuttallii	O	330
dislike	O	330
shallow,	O	330
chalky	O	330
soil	O	330
Most	O	331
species	O	331
are	O	331
good	O	331
for	O	331
rock	O	331
gardens	O	331
and	O	331
screes;	O	331
myosotis	B	331
scorpioides	I	331
is	O	331
best	O	331
grown	O	331
as	O	331
a	O	331
marginal	O	331
water	O	331
plant	O	331
See	O	332
salix	B	332
alba	I	332
var	O	332
euphorbia	B	333
characias	I	333
subsp	O	333
Aphids	O	334
and	O	334
red	B	334
spider	I	334
mite	O	334
may	O	334
cause	O	334
problems	O	334
acanthus	O	335
balcanicus,	O	335
acanthus	O	335
longifolius	O	335
(Balkan	O	335
bear’s	O	335
breeches)	O	335
See	O	336
echinacea	B	336
purpurea	I	336
‘Doubledecker’	O	336
schizostylis	B	337
coccinea	I	337
‘Grandiflora’,	O	337
illus	O	337
hyacinthoides	O	338
non-scripta,	B	338
syn	I	338
abutilon	O	339
‘Ashford	O	339
Red’,	O	339
illus	O	339
lathraea	B	340
clandestina	I	340
(Toothwort),	O	340
illus	O	340
Divide	O	341
plants	O	341
regularly	O	341
in	O	341
spring	O	341
ACANTHUS	O	342
ACANTHACEAE	O	342
Genus	O	342
of	O	342
perennials,	O	342
some	O	342
of	O	342
which	O	342
are	O	342
semievergreen,	O	342
grown	O	342
for	O	342
their	O	342
large,	O	342
deeply	O	342
cut	O	342
leaves	O	342
and	O	342
their	O	342
spikes	O	342
of	O	342
flowers	O	342
aesculus	B	343
indica	I	343
(Indian	O	343
horse-chestnut)	O	343
quercus	B	344
petraea	I	344
(Durmast	O	344
oak)	O	344
See	O	345
abutilon	B	345
pictum	I	345
of	O	345
gardens	O	345
13	O	346
Daffodils	O	346
distinguished	O	346
solely	O	346
by	O	346
botanical	O	346
name—a	O	346
wide	O	346
variety	O	346
of	O	346
flowers	O	346
showing	O	346
the	O	346
huge	O	346
range	O	346
of	O	346
floral	O	346
characteristics	O	346
of	O	346
wild	O	346
daffodils,	O	346
from	O	346
the	O	346
tiny	O	346
narcissus	O	346
cyclamineus	O	346
and	O	346
the	O	346
sweetly	O	346
scented,	O	346
many-flowered	O	346
narcissus	B	346
tazetta	I	346
to	O	346
the	O	346
stately	O	346
trumpet	O	346
species	O	346
hedera	B	347
helix	I	347
‘Jubilee	O	347
Goldheart’,	O	347
illus	O	347
Produces	O	348
large,	O	348
flat	O	348
heads	O	348
of	O	348
small,	O	348
golden	O	348
flower	O	348
heads	O	348
in	O	348
summer	O	348
that	O	348
dry	O	348
well	O	348
for	O	348
winter	O	348
decoration	O	348
H	O	349
80ft	O	349
(25m),	O	349
S	O	349
50ft	O	349
(15m)	O	349
Whitefly	O	350
and	O	350
red	B	350
spider	I	350
mite	O	350
may	O	350
be	O	350
a	O	350
problem	O	350
See	O	351
paeonia	B	351
ludlowii	I	351
cotoneaster	O	352
x	O	352
watereri	O	352
‘John	B	352
Waterer’,	I	352
illus	I	352
tellima	B	353
grandiflora	I	353
See	O	354
lobelia	B	354
cardinalis	I	354
Thin	O	355
out	O	355
excess	O	355
older	O	355
shoots	O	355
after	O	355
flowering	O	355
each	O	355
year	O	355
to	O	355
encourage	O	355
vigorous,	O	355
young	O	355
growth	O	355
japonicum	O	356
‘Aureum’,	O	356
illus	O	356
See	O	357
chamaecyparis	B	357
lawsoniana	I	357
‘Tamariscifolia’	O	357
See	O	358
pinus	B	358
wallichiana	I	358
lygodium	B	359
japonicum	I	359
(Japanese	O	359
climbing	O	359
fern)	O	359
hoya	B	360
lanceolata	I	360
subsp	O	360
Z7–9	O	361
H9–7	O	361
Z6–9	O	362
H9–6	O	362
See	O	363
alopecurus	B	363
pratensis	I	363
‘Aureovariegatus’	O	363
See	O	364
rosa	B	364
moyesii	I	364
‘Geranium’	O	364
H	O	365
and	O	365
S	O	365
20ft	O	365
(6m)	O	365
or	O	365
more	O	365
H	O	366
50ft	O	366
(15m),	O	366
S	O	366
12–15ft	O	366
(4–5m)	O	366
Propagate	O	367
by	O	367
seed	O	367
in	O	367
spring	O	367
or	O	367
by	O	367
softwood,	O	367
greenwood	O	367
or	O	367
semiripe	O	367
cuttings	O	367
in	O	367
summer	O	367
H	O	368
3ft	O	368
(1m),	O	368
S	O	368
2ft	O	368
(60cm)	O	368
oxalis	B	369
acetosella	I	369
var	O	369
See	O	370
syringa	B	370
vulgaris	I	370
‘Katherine	O	370
Havemeyer’	O	370
See	O	371
juniperus	B	371
chinensis	I	371
‘Blaauw’	O	371
Pyrethrum	I	372
‘Brenda’	I	372
Is	O	373
related	O	373
to	O	373
iris	B	373
ensata	I	373
but	O	373
has	O	373
smooth,	O	373
not	O	373
ridged	O	373
leaves	O	373
populus	B	374
alba	I	374
‘Pyramidalis’	O	374
is	O	374
a	O	374
vigorous,	O	374
deciduous,	O	374
upright	O	374
tree	O	374
Needs	O	375
a	O	375
very	O	375
hot,	O	375
well-drained	O	375
site	O	375
See	O	376
iris	B	376
ensata	I	376
‘Galathea’	O	376
lyonia	B	377
ligustrina	I	377
H	O	378
and	O	378
S	O	378
30ft	O	378
(10m)	O	378
hedera	B	379
helix	I	379
var	O	379
Spirally	O	380
arranged	O	380
leaves	O	380
are	O	380
needlelike,	O	380
flattened,	O	380
usually	O	380
soft	O	380
and	O	380
often	O	380
have	O	380
silvery	O	380
bands	O	380
beneath	O	380
Deciduous,	O	381
bushy	O	381
tree	O	381
or	O	381
shrub	O	381
T	O	382
The	O	382
berries	O	382
of	O	382
ruscus	B	382
aculeatus	I	382
may	O	382
cause	O	382
mild	O	382
stomach	O	382
upset	O	382
if	O	382
ingested	O	382
H	I	383
to	I	383
12ft	O	383
(4m)	O	383
See	O	384
armeria	B	384
pseudarmeria	I	384
‘Butterfly’	O	385
has	O	385
gray-green	O	385
leaves	O	385
edged	O	385
with	O	385
cream	O	385
and	O	385
pink	O	385
anemone	B	386
ranunculoides	I	386
‘Flore	O	386
Pleno’	O	386
is	O	386
a	O	386
spreading,	O	386
rhizomatous	O	386
perennial	O	386
kennedia	B	387
rubicunda	I	387
(Dusky	O	387
coral	O	387
pea),	O	387
illus	O	387
See	O	388
hedera	B	388
helix	I	388
‘Königers	O	388
Auslese’	O	388
davidiana,	O	389
clematis	B	389
heracleifolia	I	389
Has	I	390
peeling,	O	390
red-banded	O	390
bark	O	390
and	O	390
oval,	O	390
taper-pointed,	O	390
bright	O	390
green	O	390
leaves	O	390
Has	O	391
divided,	O	391
hairy,	O	391
silver	O	391
leaves	O	391
and	O	391
dense,	O	391
flat	O	391
heads	O	391
of	O	391
small,	O	391
yellow	O	391
flowers	O	391
in	O	391
summer	O	391
Has	O	392
maple-	O	392
to	O	392
heart-shaped,	O	392
serrated,	O	392
rich	O	392
green	O	392
leaves	O	392
Propagate	O	393
pittosporum	B	393
dallii	I	393
by	O	393
budding	O	393
in	O	393
summer,	O	393
other	O	393
species	O	393
by	O	393
seed	O	393
in	O	393
fall	O	393
or	O	393
spring	O	393
or	O	393
by	O	393
semiripe	O	393
cuttings	O	393
in	O	393
summer,	O	393
selected	O	393
forms	O	393
by	O	393
semiripe	O	393
cuttings	O	393
only	O	393
in	O	393
summer	O	393
cardiospermum	B	394
halicacabum	I	394
(Balloon	O	394
vine)	O	394
centaurea	B	395
hypoleuca	I	395
‘John	O	395
Coutts’,	O	395
illus	O	395
nigella	B	396
damascena	I	396
(Love-in-a-mist)	O	396
See	O	397
tradescantia	B	397
pallida	I	397
‘Purpurea’	O	397
H	O	398
2–3ft	O	398
(60cm–1m),	O	398
S	O	398
3ft	O	398
(1m)	O	398
elaeagnus	B	399
pungens	I	399
‘Aureovariegata’,	O	399
illus	O	399
myrica	B	400
gale	I	400
is	O	400
a	O	400
useful	O	400
bog	O	400
garden	O	400
plant	O	400
Z3–9	O	401
H9–1	O	401
Has	O	402
feathery,	O	402
graygreen,	O	402
basal	O	402
leaves	O	402
Has	O	403
coppery-yellow	O	403
young	O	403
shoots	O	403
and	O	403
oval,	O	403
yellowish-green	O	403
leaves,	O	403
darker	O	403
in	O	403
centers	O	403
nectaroscordum	B	404
siculum	I	404
subsp	O	404
erodium	B	405
manescavii	I	405
See	O	406
cotoneaster	B	406
cashmiriensis	I	406
‘Meyer’s	O	407
Dwarf’	O	407
(illus	O	407
See	O	408
nierembergia	B	408
repens	I	408
anemone	B	409
blanda	I	409
See	O	410
achillea	O	410
‘Fanal’	O	410
See	O	411
houttuynia	B	411
cordata	I	411
‘Flore	O	411
Pleno’	O	411
Most	O	412
prefer	O	412
full	O	412
sun	O	412
and	O	412
well-drained	O	412
soil	O	412
(although	O	412
senecio	O	412
articulatus	O	412
and	O	412
senecio	B	412
rowleyanus	I	412
tolerate	O	412
partial	O	412
shade	O	412
and	O	412
need	O	412
very	O	412
welldrained	O	412
soil)	O	412
See	O	413
ananas	B	413
bracteatus	I	413
var	O	413
dodonaea	B	414
viscosa	I	414
‘Purpurea’,	O	414
illus	O	414
‘Suttneri’	O	415
is	O	415
a	O	415
vigorous,	O	415
deciduous,	O	415
spreading	O	415
tree	B	415
iris	B	416
foetidissima	I	416
(Stinking	O	416
gladwin,	O	416
Stinking	O	416
iris),	O	416
illus	O	416
viola	B	417
tricolor	I	417
‘Bowles’	O	417
Black’,	O	417
illus	O	417
mediopicta,	O	418
furcraea	B	418
foetida	I	418
‘Variegata’)	O	418
illus	O	418
See	O	419
Tanacetum	O	419
argenteum	O	419
See	O	420
ornithogalum	B	420
balansae	I	420
Z8–9	O	421
H9–8	O	421
achimenes	O	422
grandiflora	O	422
See	O	423
calendula	B	423
officinalis	I	423
Fiesta	O	423
Gitana	O	423
Group	O	423
See	O	424
chionodoxa	B	424
forbesii	I	424
laurus	B	425
nobilis	I	425
(Bay	O	425
laurel,	O	425
Sweet	O	425
bay),	O	425
illus	O	425
ananas	B	426
bracteatus	I	426
‘Tricolor’	O	426
(illus	O	426
H	O	427
and	O	427
S	O	427
30ft	O	427
(10m)	O	427
gloriosa	B	428
superba	I	428
anemone	I	429
sylvestris,	I	429
illus	O	429
Fruits	O	430
are	O	430
similar	O	430
to	O	430
those	O	430
of	O	430
taxus	B	430
baccata	I	430
‘Schlesingeri’,	O	431
illus	O	431
catharanthus	B	432
roseus	I	432
is	O	432
often	O	432
grown	O	432
annually	O	432
from	O	432
seed	O	432
or	O	432
cuttings	O	432
and	O	432
used	O	432
as	O	432
a	O	432
summer	O	432
bedding	O	432
plant	O	432
in	O	432
cool	O	432
climates	O	432
eupatorium	B	433
rugosum	I	433
populus	B	434
nigra	I	434
(Black	O	434
poplar)	O	434
H	O	435
18in	O	435
(45cm),	O	435
S	O	435
24in	O	435
(60cm)	O	435
H	B	436
70ft	I	436
(20m),	I	436
S	O	436
15ft	O	436
(5m)	O	436
H	O	437
30–50ft	O	437
(10–15m),	O	437
S	O	437
10–12ft	O	437
(3–4m)	O	437
fuchsia	B	438
procumbens	I	438
(Trailing	O	438
fuchsia)	O	438
echinocereus	B	439
triglochidiatus	I	439
acantholimon	O	440
grosseri,	O	440
syn	O	440
achillea	O	441
argentea	O	441
of	O	441
gardens	O	441
acantholimon	O	442
opalus	O	442
(Italian	O	442
maple)	O	442
See	O	443
achillea	B	443
clavennae	I	443
Water	O	444
containerized	O	444
specimens	O	444
freely	O	444
when	O	444
in	O	444
full	O	444
growth,	O	444
less	O	444
at	O	444
other	O	444
times	O	444
See	O	445
hedera	B	445
helix	I	445
‘Atropurpurea’	O	445
costus	B	446
speciosus	I	446
(Malay	O	446
ginger),	O	446
illus	O	446
H	O	447
15ft	O	447
(5m),	O	447
S	O	447
10ft	O	447
(30m)	O	447
Has	O	447
oval,	O	447
lobed,	O	447
toothed,	O	447
dark	O	447
green	O	447
leaves	O	447
Bears	O	448
flat	O	448
heads	O	448
of	O	448
pink	O	448
flowers,	O	448
maturing	O	448
to	O	448
near	O	448
white,	O	448
in	O	448
summer	O	448
Vigorous,	O	449
deciduous,	O	449
spreading	O	449
tree	O	449
billbergia	B	450
nutans	I	450
(Queen’s	O	450
tears)	O	450
Whitefly	O	451
and	O	451
red	B	451
spider	I	451
mite	O	451
may	O	451
be	O	451
troublesome	O	451
elaeagnus	B	452
pungens	I	452
‘Maculata’,	O	452
syn	O	452
pittosporum	B	453
eugenioides	I	453
(Lemonwood,	O	453
Tarata)	O	453
Has	O	454
oval,	O	454
lobed,	O	454
sharply	O	454
toothed,	O	454
gray-green	O	454
leaves	O	454
See	O	455
furcraea	B	455
foetida	I	455
‘Mediopicta’	O	455
H	O	456
and	O	456
S	O	456
to	O	456
24in	O	456
(60cm)	O	456
H	O	457
32in	O	457
(80cm)	O	457
or	O	457
more,	O	457
S	O	457
16in	O	457
(40cm)	O	457
See	O	458
chimonanthus	B	458
praecox	I	458
ABELIOPHYLLUM	O	459
OLEACEAE	O	459
Genus	O	459
of	O	459
one	O	459
species	O	459
of	O	459
deciduous	O	459
shrub,	O	459
grown	O	459
for	O	459
its	O	459
winter	O	459
flowers	O	459
See	O	460
allium	B	460
oreophilum	I	460
schinus	B	461
molle	I	461
(Pepper	O	461
tree,	O	461
Peruvian	O	461
mastic	O	461
tree)	O	461
Throughout	I	462
summer	O	462
bears	O	462
profuse	O	462
clusters	O	462
of	O	462
open	O	462
funnel-shaped,	O	462
red-eyed,	O	462
white	O	462
flowers,	O	462
aging	O	462
to	O	462
soft	O	462
pink,	O	462
with	O	462
deeply	O	462
notched	O	462
petals	O	462
prunus	B	463
persica	I	463
(Peach)	O	463
cornus	B	464
alba	I	464
(Tatarian	O	464
dogwood)	O	464
Deciduous,	O	465
spreading	O	465
tree	O	465
H	O	466
and	O	466
S	O	466
50ft	O	466
(15m)	O	466
See	I	467
viola	I	467
‘Green	O	467
Goddess’	O	467
gaillardia	B	468
pulchella	I	468
(Blanket	O	468
flower,	O	468
Indian	O	468
blanket)	O	468
aphelandra	B	469
squarrosa	I	469
(Zebra	O	469
plant)	O	469
In	O	470
summer	O	470
produces	O	470
peony-shaped,	O	470
light	B	470
pink	I	470
flowers,	O	470
6–7in	O	470
(15–18cm)	O	470
across,	O	470
slightly	O	470
yellow	O	470
in	O	470
center,	O	470
above	O	470
rounded,	O	470
deep	O	470
green	O	470
leaves	O	470
cydonia	B	471
oblonga	I	471
(Common	O	471
quince)	O	471
See	O	472
caltha	B	472
palustris	I	472
‘Plena’	O	472
viola	B	473
tricolor	I	473
‘Green	O	473
Goddess’,	O	473
illus	O	473
ceropegia	B	474
linearis	I	474
subsp	O	474
Evergreen,	I	475
mound-forming	O	475
perennial	O	475
See	O	476
parodia	B	476
microsperma	I	476
See	O	477
anemone	O	477
x	O	477
hybrida	O	477
‘Whirlwind’	B	477
Z13–14	O	478
H11–6	O	478
Z5–8	O	479
H8–5	O	479
See	O	480
thymus	B	480
caespititius	I	480
campsis	B	481
radicans	I	481
‘Yellow	O	481
Trumpet’	O	481
illus	O	481
See	O	482
astilbe	O	482
x	O	482
crispa	O	482
‘Perkeo’	B	482
See	O	483
dactylorhiza	B	483
foliosa	I	483
Whitefly	O	484
and	O	484
red	B	484
spider	I	484
mite	O	484
may	O	484
cause	O	484
problems	O	484
Produces	O	485
racemes	O	485
of	O	485
open	O	485
cup-shaped,	O	485
light	B	485
pink	I	485
flowers	O	485
in	O	485
spring	O	485
Bears	O	486
compact	O	486
heads	O	486
of	O	486
minute,	O	486
buff-yellow	O	486
flower	O	486
heads	O	486
in	O	486
summer	O	486
Aphids,	O	487
red	B	487
spider	I	487
mite	O	487
and	O	487
whitefly	O	487
may	O	487
be	O	487
troublesome	O	487
genista	B	488
tenera	I	488
‘Golden	O	488
Shower’,	O	488
illus	O	488
Racemes	O	489
of	O	489
4-petaled,	O	489
star-shaped,	O	489
light	B	489
pink	I	489
flowers	O	489
are	O	489
produced	O	489
from	O	489
mid-	O	489
to	O	489
late	O	489
summer	O	489
above	O	489
lance-shaped,	O	489
hairless,	O	489
mid-green	O	489
leaves	O	489
See	O	490
prunus	B	490
jamasakura	I	490
See	O	491
abies	B	491
concolor	I	491
‘Compacta’	O	491
All	O	492
except	O	492
platanus	B	492
orientalis	I	492
are	O	492
susceptible	O	492
to	O	492
the	O	492
fungal	O	492
disease	O	492
plane	B	492
anthracnose	I	492
Spreading	O	493
perennial	O	493
arundo	B	494
donax	I	494
‘Variegata’	O	494
illus	O	494
Cones	O	495
are	O	495
narrowly	O	495
cylindrical,	O	495
21/2–6in	O	495
(6–15cm)	O	495
long,	O	495
and	O	495
violet-blue	O	495
See	O	496
salix	B	496
alba	I	496
var	O	496
Z7–9	O	497
H9–7	O	497
lathyrus	B	498
odoratus	I	498
(Sweet	O	498
pea)	O	498
H	O	499
80ft	O	499
(25m),	O	499
S	O	499
50ft	O	499
(15m)	O	499
Whitefly	O	500
and	O	500
red	B	500
spider	I	500
mite	O	500
may	O	500
cause	O	500
problems	O	500
See	O	501
wisteria	B	501
sinensis	I	501
viola	O	502
labradorica	O	502
‘Purpurea’,	O	502
viola	B	502
riviniana	I	502
‘Purpurea’,	O	502
illus	O	502
See	O	503
fitzroya	B	503
cupressoides	I	503
picea	B	504
omorika	I	504
‘Gnom’	O	504
Z3–9	O	505
H9–1	O	505
aralia	B	506
elata	I	506
(Japanese	O	506
aralia	O	506
tree)	O	506
caltha	B	507
palustris	I	507
‘Alba’	O	507
is	O	507
a	O	507
compact,	O	507
deciduous,	O	507
perennial,	O	507
marginal	O	507
water	O	507
plant	O	507
ulmus	B	508
glabra	I	508
(Dutch	O	508
elm)	O	508
philesia	B	509
magellanica	I	509
Prefers	O	510
moist	O	510
but	O	510
welldrained	O	510
soil	O	510
Z3–9	O	511
H9–1	O	511
See	O	512
syringa	B	512
vulgaris	I	512
‘Andenken	O	512
an	O	512
Ludwig	O	512
Späth’	O	512
stachys	B	513
macrantha	I	513
taxus	B	514
baccata	I	514
(English	O	514
yew)	O	514
‘Aurea’,	O	515
H	O	515
30–50ft	O	515
(10–15m),	O	515
S	O	515
10–12ft	O	515
(3–4m),	O	515
is	O	515
a	O	515
slow-growing,	O	515
oval	O	515
or	O	515
conical	O	515
form	B	515
with	I	515
gold	I	515
foliage	O	515
and	O	515
abundant	O	515
yellow,	O	515
male	O	515
cones	O	515
Dahlias	O	516
may	O	516
be	O	516
subject	O	516
to	O	516
attack	O	516
by	O	516
aphids,	O	516
red	B	516
spider	I	516
mite	O	516
and	O	516
thrips	O	516
hypoestes	B	517
phyllostachya	I	517
may	O	517
be	O	517
grown	O	517
as	O	517
an	O	517
annual	O	517
using	O	517
seed	O	517
sown	O	517
in	O	517
spring	O	517
Small,	O	518
bowl-shaped,	O	518
yellow	O	518
flowers	O	518
are	O	518
produced	B	518
above	I	518
oval,	I	518
dark	O	518
green	O	518
leaves	O	518
from	O	518
midsummer	O	518
to	O	518
mid-fall	O	518
Propagate	O	519
annuals	O	519
by	O	519
seed	O	519
in	O	519
spring;	O	519
coreopsis	O	519
lanceolata	O	519
by	O	519
seed	O	519
or	O	519
division	O	519
in	O	519
spring;	O	519
coreopsis	O	519
auriculata	O	519
‘Superba’	O	519
and	O	519
coreopsis	O	519
grandiflora	O	519
‘Badengold’	O	519
by	O	519
softwood	O	519
cuttings	O	519
or	O	519
division	O	519
in	O	519
spring	O	519
or	O	519
summer;	O	519
and	O	519
coreopsis	B	519
verticillata	I	519
by	O	519
division	O	519
in	O	519
spring	O	519
achillea	O	520
argentea	O	520
‘Variegatum’,	O	521
illus	O	521
achillea	O	522
millefolium	O	522
(Yarrow)	O	522
Shelter	O	523
from	O	523
strong	O	523
winds	O	523
‘Simon-Louis	O	524
Frères’,	O	524
illus	O	524
See	O	525
russelia	B	525
equisetiformis	I	525
H	O	526
50ft	O	526
(15m),	O	526
S	O	526
30ft	O	526
(10m)	B	526
Is	O	527
good	O	527
for	O	527
a	O	527
rock	O	527
garden	O	527
impatiens	B	528
walleriana	I	528
(Busy	O	528
lizzie,	O	528
Patience	O	528
plant)	O	528
Is	O	529
susceptible	O	529
to	O	529
rust,	O	529
red	B	529
spider	I	529
mite	O	529
and	O	529
virus	O	529
infection	O	529
through	O	529
aphids,	O	529
but	O	529
many	O	529
cultivars	O	529
are	O	529
available	O	529
from	O	529
virus-free	O	529
stock	O	529
H	O	530
to	O	530
14ft	O	530
(4	O	530
agapanthus	B	531
praecox	I	531
subsp	O	531
abies	O	532
lasiocarpa	O	532
(Subalpine	O	532
fir)	O	532
Propagate	O	533
by	O	533
seed	O	533
in	O	533
spring	O	533
See	O	534
lantana	B	534
montevidensis	I	534
See	O	535
saxifraga	B	535
burseriana	I	535
‘Crenata’	O	535
heptalobum	O	536
‘Lutescens’	O	536
has	O	536
large	O	536
leaves	O	536
that	O	536
become	O	536
clear	O	536
yellow	O	536
in	O	536
fall	O	536
Needs	O	537
full	O	537
sun	O	537
or	O	537
partial	O	537
shade	O	537
and	O	537
fertile,	O	537
well-drained	O	537
soil	O	537
betula	B	538
pendula	I	538
(Silver	O	538
birch)	O	538
hedera	B	539
helix	I	539
‘Gold	O	539
Harald’,	O	539
H	O	539
3ft	O	539
(1m),	O	539
has	O	539
small,	O	539
3–5-lobed,	O	539
gray-green	O	539
leaves	O	539
with	O	539
broad,	O	539
yellow	O	539
margins	O	539
picea	B	540
glauca	I	540
‘Albertiana	O	540
Conica’,	O	540
H	O	540
6–15ft	O	540
(2–5m),	O	540
S	O	540
3–6ft	O	540
(1–2m),	O	540
is	O	540
of	O	540
neat,	O	540
pyramidal	O	540
habit	O	540
and	O	540
slow-growing,	O	540
with	O	540
longer	O	540
leaves	O	540
and	O	540
smaller	O	540
cones	O	540
See	O	541
achillea	O	541
‘Taygetea’	O	541
lythrum	B	542
salicaria	I	542
(Purple	O	542
loosestrife)	O	542
See	O	543
kalopanax	B	543
septemlobus	I	543
See	O	544
indigofera	B	544
heterantha	I	544
iris	B	545
laevigata	I	545
‘Rose	O	545
Queen’	O	545
(illus	O	545
See	O	546
Gladiolus	O	546
murielae	O	546
Bears	O	547
flat	O	547
heads	O	547
of	O	547
rich	O	547
rusty-red	O	547
flowers	O	547
in	O	547
summer	O	547
Deciduous,	O	548
upright	O	548
and	O	548
spreading	O	548
tree	O	548
chamaecyparis	B	549
lawsoniana	I	549
(Lawson	O	549
false	O	549
cypress)	O	549
See	O	550
rhodotypos	B	550
scandens	I	550
limonium	B	551
sinuatum	I	551
(Statice)	O	551
H	O	552
4in	O	552
(10cm),	O	552
S	O	552
9in	O	552
(23cm)	O	552
or	O	552
more	O	552
Requires	O	553
sun	O	553
or	O	553
semi-shade	O	553
and	O	553
fertile,	O	553
moist	O	553
but	O	553
welldrained	O	553
soil	O	553
ceanothus	B	554
arboreus	I	554
‘Trewithen	O	554
Blue’,	O	554
illus	O	554
Z11	O	555
H11–10	O	555
Small,	O	556
oval,	O	556
mid-green	O	556
leaves	O	556
turn	O	556
orange	O	556
in	O	556
fall	O	556
In	O	557
spring,	O	557
bare	O	557
branches	O	557
are	O	557
covered	O	557
with	O	557
clusters	O	557
of	O	557
tiny,	O	557
red	O	557
flowers	O	557
acantholimon	O	558
negundo	O	558
(Ash-leaved	O	558
maple,	O	558
Box	O	558
elder)	O	558
acantholimon	O	559
giraldii	O	559
grandidentatum,	O	560
syn	O	560
Whitefly,	O	561
red	B	561
spider	I	561
mite	O	561
and	O	561
mealy	O	561
bug	O	561
may	O	561
be	O	561
a	O	561
problem	O	561
H	O	562
4in	O	562
(10cm),	O	562
S	O	562
30in	O	562
(75cm)	O	562
or	O	562
more	O	562
Z15	O	563
H11–1	O	563
arizonica	O	564
‘Compacta’,	O	564
H	O	564
12–15ft	O	564
(4–5m),	O	564
S	O	564
5–6ft	O	564
(1	O	564
Fast-growing,	O	565
deciduous,	O	565
upright,	O	565
arching	O	565
shrub	O	565
abutilon	O	566
megapotamicum,	O	566
illus	O	566
H	O	567
50ft	O	567
(15m),	O	567
S	O	567
20ft	O	567
(6m)	O	567
Cylindrical,	O	568
tapered	O	568
cones,	O	568
4–6in	O	568
(10–15cm)	O	568
long,	O	568
are	O	568
brown	O	568
when	O	568
ripe	O	568
lonicera	B	569
tragophylla	I	569
H	O	570
and	O	570
S	O	570
2–3ft	O	570
(60cm–1m)	O	570
Upright	O	571
perennial	O	571
See	O	572
allium	B	572
acuminatum	I	572
Tubular,	O	573
scarlet	O	573
flowers	O	573
with	O	573
yellow	O	573
eyes	O	573
are	O	573
produced	O	573
in	O	573
summer	O	573
schoenoplectus	B	574
lacustris	I	574
subsp	O	574
‘Summershade’	O	575
has	O	575
dark	O	575
green	O	575
leaves	O	575
Has	O	576
large,	O	576
broad,	O	576
sharply	O	576
lobed,	O	576
bright	O	576
green	O	576
