sentence_id	words	labels
9	del	O
10	Sur	O
11	a	O
12	Tasmania	O

1	Etimología:	O
2	Eucalyptus,	O
3	del	O
4	griego	O
5	eu	O
6	=	O
7	bien	O
8	y	O
9	kalipto	O
10	=	O
11	cubrir,	O
12	refiriéndose	O
13	a	O
14	sus	O
15	flores	O
16	que	O
17	están	O
18	bien	O
19	protegidas	O
20	hasta	O
21	que	O
22	abren	O

1	Viminalis,	O
2	del	O
3	latín	O
4	viminalis-e	O
5	=	O
6	con	O
7	retoños	O
8	a	O
9	la	O
10	manera	O
11	de	O
12	una	O
13	mimbrera	O

1	Descripción:	O
2	Árbol	O
3	de	O
4	gran	O
5	porte	O
6	que	O
7	puede	O
8	alcanzar	O
9	40	O
10	m	O
11	de	O
12	talla,	O
13	con	O
14	la	O
15	corteza	O
16	oscura	O
17	y	O
18	rugosa	O
19	y	O
20	persistente	O
21	en	O
22	la	O
23	parte	O
24	baja	O
25	del	O
26	tronco,	O
27	pero	O
28	lisa,	O
29	blanquecina	O
30	o	O
31	blanquecina-amarillenta	O
32	y	O
33	caediza	O
34	en	O
35	las	O
36	partes	O
37	altas	O

1	Ramas	O
2	colgantes	O

1	Hojas	O
2	de	O
3	color	O
4	verde	O
5	oscuro	O
6	con	O
7	profundo	O
8	olor	O
9	a	O
10	eucaliptol	O

1	Hojas	O
2	juveniles	O
3	opuestas,	O
4	sentadas,	O
5	a	O
6	veces	O
7	opuestas,	O
8	oblongo-lanceoladas	O

1	Hojas	O
2	adultas	O
3	alternas,	O
4	pecioladas,	O
5	lanceoladas,	O
6	acuminadas,	O
7	de	O
8	11-18	O
9	cm	O
10	de	O
11	longitud	O
12	y	O
13	1,5-2	O
14	cm	O
15	de	O
16	anchura	O

1	Umbelas	O
2	axilares	O
3	con	O
4	3	O
5	flores	O

1	Pedúnculos	O
2	subcilíndricos	O

1	Opérculo	O
2	hemisférico	O
3	a	O
4	cónico,	O
5	generalmente	O
6	más	O
7	corto	O
8	que	O
9	el	O
10	tubo	O
11	del	O
12	receptáculo	O

1	Cápsula	O
2	sentada	O
3	o	O
4	cortamente	O
5	pedicelada,	O
6	subglobosa,	O
7	de	O
8	5-8	O
9	mm	O
10	de	O
11	diámetro,	O
12	con	O
13	3-4	O
14	valvas	O
15	exsertas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Su	O
2	madera	O
3	es	O
4	de	O
5	color	O
6	castaño,	O
7	duradera	O

1	Empleada	O
2	para	O
3	tablas,	O
4	andamiajes,	O
5	traviesas	O
6	de	O
7	ferrocarril,	O
8	ruedas,	O
9	etc	O

1	Su	O
2	corteza	O
3	produce	O
4	una	O
5	substancia	O
6	de	O
7	agradable	O
8	sabor	O
9	apreciada	O
10	por	O
11	los	O
12	indígenas	O

1	Zona	O
2	9	O
3	EUCALYPTUS	O
4	CAMALDULENSIS	O
5	Dehnh	O

1	Familia:	O
2	Myrtaceae	O
3	Sinónimos:	O
4	Eucalyptus	O
5	rostrata	O
6	Schltdl	O

1	Nombre	O
2	común:	O
3	Eucalipto	O
4	rojo	O

1	Lugar	O
2	de	O
3	origen:	O
4	Australia	O

1	Etimología:	O
2	Eucalyptus,	O
3	del	O
4	griego	O
5	eu	O
6	=	O
7	bien	O
8	y	O
9	kalipto	O
10	=	O
11	cubrir,	O
12	refiriéndose	O
13	a	O
14	sus	O
15	flores	O
16	que	O
17	están	O
18	bien	O
19	protegidas	O
20	hasta	O
21	que	O
22	abren	O
23	por	O
24	los	O
25	sépalos	O
26	y	O
27	pétalos	O
28	fusionados	O

1	Camaldulensis,	O
2	alude	O
3	al	O
4	jardin	O
5	italiano	O
6	de	O
7	Camalduli	O
8	(Nápoles),	O
9	de	O
10	donde	O
11	parece	O
12	ser	O
13	que	O
14	fue	O
15	descrita	O
16	la	O
17	especie	O

1	Descripción:	O
2	Árbol	O
3	siempreverde	O
4	que	O
5	puede	O
6	alcanzar	O
7	50-60	O
8	m	O
9	de	O
10	altura,	O
11	con	O
12	copa	O
13	amplia	O
14	y	O
15	el	O
16	tronco	O
17	muy	O
18	grueso,	O
19	con	O
20	la	O
21	corteza	O
22	lisa,	O
23	de	O
24	color	O
25	blanco	O
26	con	O
27	tonos	O
28	marrones	O
29	o	O
30	rojizos	O
31	y	O
32	que	O
33	se	O
34	desprende	O
35	en	O
36	placas	O
37	con	O
38	los	O
39	años	O

1	Hojas	O
2	alternas,	O
3	colgantes,	O
4	pecioladas,	O
5	de	O
6	color	O
7	verde-grisáceo,	O
8	algo	O
9	coriáceas	O

1	Las	O
2	juveniles	O
3	de	O
4	ovadas	O
5	a	O
6	anchamente	O
7	lanceoladas,	O
8	y	O
9	las	O
10	adultas	O
11	linear-lanceoladas,	O
12	de	O
13	8-30	O
14	cm	O
15	de	O
16	longitud,	O
17	con	O
18	la	O
19	punta	O
20	algo	O
21	torcida	O

1	Inflorescencias	O
2	en	O
3	umbelas	O
4	de	O
5	7-11	O
6	flores	O
7	en	O
8	forma	O
9	de	O
10	copa	O
11	con	O
12	numerosos	O
13	estambres	O
14	de	O
15	color	O
16	blanquecino-amarillento	O

1	Florece	O
2	en	O
3	Abril-Julio	O

1	Fruto	O
2	en	O
3	cápsula	O
4	cupuliforme	O
5	con	O
6	opérculo	O
7	puntiagudo	O
8	de	O
9	5-8	O
10	mm	O
11	de	O
12	longitud	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Bastante	O
2	resistente	O
3	a	O
4	la	O
5	sequía	O
6	y	O
7	al	O
8	frío	O
9	y	O
10	con	O
11	rápido	O
12	crecimiento	O

1	Soporta	O
2	la	O
3	presencia	O
4	de	O
5	cal	O
6	en	O
7	el	O
8	suelo	O
9	hasta	O
10	cierto	O
11	punto,	O
12	pues	O
13	su	O
14	exceso	O
15	le	O
16	produce	O
17	clorosis	O

1	Especie	O
2	maderera	O

1	Por	O
2	su	O
3	gran	O
4	crecimiento	O
5	y	O
6	su	O
7	agresividad,	O
8	no	O
9	es	O
10	árbol	O
11	recomendado	O
12	para	O
13	jardines	O
14	y,	O
15	mucho	O
16	menos	O
17	cerca	O
18	de	O
19	edificaciones	O

1	Necesita	O
2	grandes	O
3	espacios	O
4	para	O
5	poder	O
6	desarrollarse	O
7	con	O
8	libertad	O

1	Zona	O
2	9	O
3	EUCALYPTUS	O
4	FICIFOLIA	O
5	F	O

1	Muell	O
2	Familia:	O
3	Myrtaceae	O
4	Nombre	O
5	común:	O
6	Eucalipto	O
7	rojo	O
8	Lugar	O
9	de	O
10	origen:	O
11	Suroeste	O
12	de	O
13	Australia	O
14	Etimología:	O
15	Eucalyptus,	O
16	del	O
17	griego	O
18	eu	O
19	=	O
20	bien	O
21	y	O
22	kalipto	O
23	=	O
24	cubrir,	O
25	refiriéndose	O
26	a	O
27	sus	O
28	flores	O
29	que	O
30	están	O
31	bien	O
32	protegidas	O
33	hasta	O
34	que	O
35	abren	O

1	Ficifolia,	O
2	del	O
3	latín,	O
4	con	O
5	hojas	O
6	parecidas	O
7	a	O
8	las	O
9	de	O
10	un	O
11	ficus	O

1	Descripción:	O
2	Arbolito	O
3	siempreverde	O
4	de	O
5	7-8	O
6	m	O
7	de	O
8	altura,	O
9	con	O
10	la	O
11	copa	O
12	globosa	O
13	y	O
14	la	O
15	corteza,	O
16	persistente,	O
17	escasamente	O
18	fibrosa,	O
19	de	O
20	color	O
21	gris	O
22	claro	O

1	Hojas	O
2	juveniles	O
3	opuestas,	O
4	pecioladas,	O
5	de	O
6	ovadas	O
7	a	O
8	anchamente	O
9	lanceoladas,	O
10	híspidas	O

1	Hojas	O
2	maduras	O
3	alternas,	O
4	pecioladas,	O
5	anchamente	O
6	lanceoladas,	O
7	lisas,	O
8	coriáceas,	O
9	de	O
10	7-14	O
11	cm	O
12	de	O
13	longitud	O
14	y	O
15	3-5	O
16	cm	O
17	de	O
18	anchura	O

1	Inflorescencia	O
2	terminal	O
3	corimbosa	O
4	formada	O
5	por	O
6	la	O
7	unión	O
8	de	O
9	umbelas	O
10	de	O
11	3-7	O
12	flores	O

1	Pedúnculos	O
2	angulosos,	O
3	no	O
4	aplanados	O

1	Opérculo	O
2	hemisférico	O
3	mucho	O
4	más	O
5	corto	O
6	que	O
7	el	O
8	tubo	O
9	del	O
10	receptáculo	O

1	Estambres	O
2	de	O
3	color	O
4	rojo	O
5	vivo	O

1	Florece	O
2	en	O
3	Agosto	O

1	Cápsulas	O
2	pediceladas,	O
3	de	O
4	urceoladas	O
5	a	O
6	ovadas,	O
7	de	O
8	2-3	O

1	5	O
2	cm	O
3	de	O
4	diámetro,	O
5	con	O
6	valvas	O
7	inclusas	O

1	Semillas	O
2	aladas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Especie	O
5	algo	O
6	más	O
7	exigente	O
8	que	O
9	otras	O
10	especies	O
11	de	O
12	eucalipto,	O
13	en	O
14	clima	O
15	y	O
16	suelo	O

1	Su	O
2	madera	O
3	es	O
4	pesada,	O
5	fuerte	O
6	y	O
7	duradera	O

1	Zona	O
2	9	O
3	EUCALYPTUS	O
4	SALMONOPHLOIA	O
5	F	O

1	Familia:	O
2	Myrtaceae	O
3	Nombre	O
4	común:	O
5	Eucalipto	B
6	salmón	I

1	Lugar	O
2	de	O
3	origen:	O
4	Oeste	O
5	de	O
6	Australia	O

1	Etimología:	O
2	Eucalyptus,	O
3	del	O
4	griego	O
5	eu	O
6	=	O
7	bien	O
8	y	O
9	kalipto	O
10	=	O
11	cubrir,	O
12	refiriéndose	O
13	a	O
14	sus	O
15	flores	O
16	que	O
17	están	O
18	bien	O
19	protegidas	O
20	hasta	O
21	que	O
22	abren	O

1	Salmonophloia,	O
2	de	O
3	salmon	O
4	y	O
5	la	O
6	palabra	O
7	griega	O
8	phloios	O
9	=	O
10	corteza,	O
11	aludiendo	O
12	al	O
13	color	O
14	de	O
15	la	O
16	misma	O

1	Descripción:	O
2	Árbol	O
3	que	O
4	puede	O
5	sobrepasar	O
6	los	O
7	30	O
8	m	O

1	de	O
2	talla,	O
3	con	O
4	la	O
5	corteza	O
6	lisa,	O
7	caediza,	O
8	de	O
9	color	O
10	asalmonado	O

1	Hojas	O
2	juveniles	O
3	opuestas,	O
4	pecioladas,	O
5	ovadas	O
6	a	O
7	lanceoladas	O

1	Hojas	O
2	adultas	O
3	alternas,	O
4	pecioladas,	O
5	lanceoladas,	O
6	de	O
7	6-9	O
8	cm	O

1	de	O
2	longitud	O
3	y	O
4	1-1,5	O
5	cm	O

1	de	O
2	anchura	O

1	Umbelas	O
2	axilares	O
3	de	O
4	3-7	O
5	flores	O

1	Pedúnculos	O
2	cilíndricos	O

1	Opérculo	O
2	hemisférico	O
3	a	O
4	cónico,	O
5	tan	O
6	largo	O
7	como	O
8	el	O
9	tubo	O
10	del	O
11	receptáculo	O

1	Cápsula	O
2	pedicelada	O
3	subglobosa	O
4	de	O
5	unos	O
6	5	O
7	mm	O

1	de	O
2	diámetro,	O
3	con	O
4	3-4	O
5	valvas,	O
6	aleznadas,	O
7	sobresaliendo	O
8	largamente	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Buen	O
2	árbol	O
3	para	O
4	alineaciones	O

1	Su	O
2	madera	O
3	es	O
4	rojiza,	O
5	duradera,	O
6	empleada	O
7	en	O
8	construcción	O
9	y	O
10	para	O
11	traviesas	O
12	de	O
13	ferrocarril	O

1	Zona	O
2	9	O
3	ROBINIA	O
4	PSEUDOACACIA	O
5	L	O

1	Familia:	O
2	Papilionaceae	O
3	(Fabaceae)	O
4	Nombre	O
5	común:	O
6	Falsa	O
7	acacia,	O
8	robinia	O

1	Lugar	O
2	de	O
3	origen:	O
4	Estados	O
5	Unidos	O

1	Etimología:	O
2	Género	O
3	dedicado	O
4	a	O
5	Jean	O
6	y	O
7	Vespasien	O
8	Robin,	O
9	naturalistas	O
10	franceses	O
11	del	O
12	siglo	O
13	XVII	O

1	Pseudoacacia	O
2	significa	O
3	falsa	O
4	acacia	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	de	O
5	10-15	O
6	m	O
7	de	O
8	altura	O
9	de	O
10	copa	O
11	ancha	O
12	y	O
13	tronco	O
14	corto	O
15	muy	O
16	fisurado	O

1	Ramas	O
2	jóvenes	O
3	espinosas	O

1	Hojas	O
2	alternas,	O
3	imparipinnadas,	O
4	de	O
5	hasta	O
6	30	O
7	cm	O
8	de	O
9	longitud	O

1	Poseen	O
2	9-19	O
3	folíolos	O
4	eliptico-ovales	O
5	de	O
6	34	O
7	cm	O
8	de	O
9	longitud,	O
10	de	O
11	color	O
12	verde	O
13	intenso	O
14	en	O
15	el	O
16	haz	O
17	y	O
18	algo	O
19	grisáceos	O
20	en	O
21	el	O
22	envés,	O
23	contraste	O
24	que	O
25	se	O
26	aprecia	O
27	cuando	O
28	el	O
29	viento	O
30	agita	O
31	la	O
32	copa	O

1	Flores	O
2	en	O
3	racimos	O
4	colgantes	O
5	de	O
6	1020	O
7	cm	O
8	de	O
9	longitud,	O
10	con	O
11	la	O
12	corola	O
13	de	O
14	color	O
15	blanco	O
16	y	O
17	una	O
18	mancha	O
19	amarilla	O

1	Son	O
2	muy	O
3	olorosas	O
4	y	O
5	visitadas	O
6	por	O
7	las	O
8	abejas	O

1	Florece	O
2	en	O
3	Abril-Mayo	O

1	Fruto	O
2	en	O
3	legumbre	O
4	de	O
5	510	O
6	cm	O
7	de	O
8	longitud,	O
9	aplanado,	O
10	castaño	O
11	cuando	O
12	madura,	O
13	permaneciendo	O
14	en	O
15	el	O
16	árbol	O
17	bastante	O
18	tiempo	O

1	Semillas	O
2	oscuras	O
3	muy	O
4	parecidas	O
5	a	O
6	las	O
7	de	O
8	Cercis	O
9	siliquastrum	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	esquejes	O
9	y	O
10	retoños	O

1	Árbol	O
2	muy	O
3	resistente	O
4	a	O
5	los	O
6	suelos	O
7	pobres,	O
8	al	O
9	frío	O
10	y	O
11	a	O
12	la	O
13	falta	O
14	de	O
15	agua	O

1	Tiene	O
2	crecimiento	O
3	rápido	O

1	Se	O
2	cultivan	O
3	las	O
4	variedades:	O
5	-	O
6	Pyramidalis,	O
7	de	O
8	hábito	O
9	columnar	O
10	y	O
11	casi	O
12	sin	O
13	espinas	O

1	Florece	O
2	menos	O
3	que	O
4	el	O
5	tipo	O

1	-	O
2	Umbraculifera,	O
3	sin	O
4	espinas	O
5	y	O
6	sin	O
7	floración	O

1	Tiene	O
2	el	O
3	porte	O
4	y	O
5	las	O
6	hojas	O
7	más	O
8	pequeñas	O
9	y	O
10	la	O
11	copa	O
12	es	O
13	aparasolada	O
14	y	O
15	globosa	O

1	-	O
2	Unifolia,	O
3	prácticamente	O
4	sin	O
5	espinas	O
6	y	O
7	con	O
8	hojas	O
9	de	O
10	un	O
11	solo	O
12	folíolo	O
13	de	O
14	10-15	O
15	cm	O
16	de	O
17	longitud,	O
18	a	O
19	veces	O
20	con	O
21	2-4	O
22	folíolos	O
23	de	O
24	menor	O
25	tamaño	O

1	Floración	O
2	y	O
3	fructificación	O
4	igual	O
5	que	O
6	el	O
7	tipo	O

1	La	O
2	variedad	O
3	'Casque	O
4	Rouge'	O
5	es	O
6	una	O
7	de	O
8	las	O
9	más	O
10	difundidas	O

1	Estas	O
2	variedades	O
3	son	O
4	obtenidas	O
5	por	O
6	injerto	O
7	de	O
8	otras	O
9	especies	O
10	sobre	O
11	pies	O
12	de	O
13	R	O

1	Se	O
2	utiliza	O
3	como	O
4	árbol	O
5	de	O
6	paseos	O
7	y	O
8	de	O
9	alineaciones	O

1	Zona	O
2	7	O
3	DIZYGOTHECA	B
4	ELEGANTISSIMA	I
5	(Veitch	O

1	ex	O
2	Mast	O

1	)	O
2	Vig	O

1	&	O
2	Guill	O

1	Familia:	O
2	Araliaceae	O
3	Sinónimos:	O
4	Aralia	O
5	elegantissima	O
6	Veitch	O

1	ex	O
2	Mast	O

1	,	O
2	Schefflera	O
3	elegantissima	O
4	(Veitch	O
5	ex	O
6	Mast	O

1	)	O
2	Lowry	O
3	&	O
4	Frodin	O
5	Nombre	O
6	común:	O
7	Falsa	O
8	aralia	O

1	Lugar	O
2	de	O
3	origen:	O
4	Especie	O
5	nativa	O
6	de	O
7	las	O
8	Islas	O
9	del	O
10	Pacífico	O
11	Etimología:	O
12	Dizygotheca,	O
13	del	O
14	griego	O
15	di	O
16	=	O
17	dos	O
18	y	O
19	zygo	O
20	=	O
21	unidos	O
22	y	O
23	theke	O
24	=	O
25	cápsula,	O
26	contenedor,	O
27	por	O
28	el	O
29	doble	O
30	número	O
31	de	O
32	anteras	O
33	que	O
34	de	O
35	lóbulos	O

1	Elegantissima	O
2	=	O
3	la	O
4	más	O
5	elegante	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolito	O
5	de	O
6	3-4	O
7	m	O
8	de	O
9	altura,	O
10	con	O
11	la	O
12	corteza	O
13	lisa	O

1	Hojas	O
2	palmaticompuestas,	O
3	con	O
4	7-11	O
5	folíolos	O
6	colgantes	O
7	de	O
8	margen	O
9	dentado	O
10	toscamente	O
11	o	O
12	serrado-lobado,	O
13	de	O
14	unos	O
15	15	O
16	cm	O
17	de	O
18	longitud	O
19	y	O
20	1	O
21	cm	O
22	de	O
23	anchura	O
24	en	O
25	su	O
26	fase	O
27	juvenil,	O
28	pudiendo	O
29	llegar	O
30	en	O
31	estado	O
32	adulto	O
33	a	O
34	25	O
35	cm	O
36	de	O
37	longitud	O
38	y	O
39	7	O
40	cm	O
41	de	O
42	anchura	O

1	Cuando	O
2	jóvenes	O
3	son	O
4	de	O
5	color	O
6	marrón-rojizo,	O
7	tornándose	O
8	verdes	O
9	cuando	O
10	adultos	O

1	Flores	O
2	pequeñas	O
3	dispuestas	O
4	en	O
5	umbelas	O
6	terminales	O

1	Tienen	O
2	5	O
3	pétalos	O
4	y	O
5	5	O
6	estambres	O

1	Fruto	O
2	en	O
3	drupa	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	esquejes	O
8	y	O
9	acodo	O
10	aéreo	O

1	Requiere	O
2	suelos	O
3	fértiles	O
4	y	O
5	bien	O
6	drenados,	O
7	en	O
8	exposición	O
9	soleada	O
10	o	O
11	a	O
12	media	O
13	sombra	O

1	No	O
2	tolera	O
3	las	O
4	sales	O
5	en	O
6	el	O
7	agua	O
8	de	O
9	riego	O

1	Especie	O
2	muy	O
3	utilizada	O
4	como	O
5	planta	O
6	de	O
7	interior	O
8	en	O
9	sus	O
10	fases	O
11	juveniles,	O
12	pero	O
13	que	O
14	en	O
15	climas	O
16	cálidos	O
17	puede	O
18	cultivarse	O
19	al	O
20	exterior	O
21	y	O
22	llegar	O
23	al	O
24	porte	O
25	de	O
26	arbolito	O

1	Zona	O
2	10-11	O
3	AGLAIA	O
4	ODORATA	O
5	Lour	O

1	Familia:	O
2	Meliaceae	O
3	Nombre	O
4	común:	O
5	Falsa	O
6	lima	O

1	Lugar	O
2	de	O
3	origen:	O
4	China	O
5	e	O
6	Indochina	O

1	Etimología:	O
2	Aglaia,	O
3	en	O
4	honor	O
5	de	O
6	Áglae,	O
7	una	O
8	de	O
9	las	O
10	tres	O
11	Gracias	O
12	en	O
13	la	O
14	mitología	O
15	clásica,	O
16	probablemente	O
17	por	O
18	la	O
19	fragancia	O
20	de	O
21	sus	O
22	flores	O

1	Odorata,	O
2	del	O
3	latín	O
4	odoratus-a-um	O
5	=	O
6	fragante,	O
7	por	O
8	sus	O
9	flores	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolito	O
5	siempreverde	O
6	de	O
7	4-5	O
8	m	O
9	de	O
10	altura,	O
11	con	O
12	los	O
13	tallos	O
14	jóvenes	O
15	escamosos	O

1	Hojas	O
2	imparipinnadas	O
3	de	O
4	unos	O
5	10-18	O
6	cm	O
7	de	O
8	longitud,	O
9	con	O
10	el	O
11	raquis	O
12	algo	O
13	alado	O
14	en	O
15	la	O
16	parte	O
17	superior	O

1	Folíolos	O
2	(2-)3-4	O
3	pares,	O
4	sésiles,	O
5	de	O
6	obovados	O
7	a	O
8	romboideos,	O
9	de	O
10	unos	O
11	4-7(8)	O
12	cm	O
13	de	O
14	longitud,	O
15	enteros,	O
16	glabros,	O
17	el	O
18	terminal	O
19	de	O
20	mayor	O
21	tamaño	O

1	Flores	O
2	amarillas	O
3	muy	O
4	olorosas	O
5	en	O
6	panículas	O
7	axilares	O
8	o	O
9	terminales	O

1	Fruto	O
2	en	O
3	baya	O
4	carnosa	O
5	ovoide	O
6	de	O
7	color	O
8	púrpura	O
9	en	O
10	la	O
11	madurez	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	y	O
9	por	O
10	esquejes	O

1	Cultivo	O
2	a	O
3	pleno	O
4	sol	O
5	o	O
6	a	O
7	media	O
8	sombra	O

1	Requiere	O
2	suelos	O
3	fértiles	O
4	y	O
5	clima	O
6	templado	O

1	De	O
2	sus	O
3	flores	O
4	se	O
5	extrae	O
6	un	O
7	aceite	O
8	esencial	O

1	Zona	O
2	10-11	O
3	FICUS	O
4	ALTISSIMA	O
5	Blume	O
6	Familia:	O
7	Moraceae	O
8	Nombre	O
9	común:	O
10	Falso	O
11	banyán	O
12	False	O
13	banyan,	O
14	Council	O
15	tree	O
16	Lugar	O
17	de	O
18	origen:	O
19	Nativo	O
20	de	O
21	India,	O
22	China	O
23	y	O
24	sureste	O
25	de	O
26	Asia	O

1	Etimología:	O
2	Ficus,	O
3	nombre	O
4	antiguo	O
5	de	O
6	la	O
7	higuera	O

1	Altissima,	O
2	de	O
3	altissimus-a-um,	O
4	muy	O
5	alto	O

1	Descripción:	O
2	Árbol	O
3	de	O
4	6-8	O
5	m	O
6	de	O
7	altura	O
8	en	O
9	cultivo,	O
10	con	O
11	la	O
12	copa	O
13	amplia	O

1	Hojas	O
2	oblongoelípticas	O
3	de	O
4	28	O
5	x	O
6	15	O
7	cm,	O
8	con	O
9	el	O
10	ápice	O
11	redondeado	O
12	con	O
13	un	O
14	ligero	O
15	acumen	O
16	y	O
17	la	O
18	base	O
19	redondeada	O

1	La	O
2	nerviación	O
3	destacada	O

1	La	O
2	textura	O
3	es	O
4	coriácea	O
5	y	O
6	su	O
7	superficie	O
8	es	O
9	lisa,	O
10	verde	O
11	brillante	O
12	en	O
13	el	O
14	haz	O
15	y	O
16	más	O
17	clara	O
18	en	O
19	el	O
20	envés	O

1	Pecíolo	O
2	de	O
3	hasta	O
4	11	O
5	cm	O
6	de	O
7	longitud,	O
8	acanalado,	O
9	puberulento	O

1	Frutos	O
2	sésiles,	O
3	axilares	O

1	Tienen	O
2	forma	O
3	esférica,	O
4	de	O
5	1	O

1	5	O
2	cm	O
3	de	O
4	diámetro,	O
5	de	O
6	color	O
7	escarlata	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Como	O
5	los	O
6	demás	O
7	ficus,	O
8	se	O
9	multiplica	O
10	por	O
11	esquejes	O
12	y	O
13	acodos	O
14	aéreos	O

1	Requiere	O
2	suelos	O
3	sueltos	O
4	y	O
5	fértiles,	O
6	pues	O
7	de	O
8	lo	O
9	contrario	O
10	sus	O
11	hojas	O
12	crecerán	O
13	de	O
14	menor	O
15	tamaño	O

1	Cultivo	O
2	en	O
3	zonas	O
4	de	O
5	clima	O
6	suave	O

1	Zona	O
2	10	O
3	AESCULUS	O
4	PAVIA	O
5	L	O

1	Familia:	O
2	Hippocastanaceae	O
3	Nombre	O
4	común:	O
5	Falso	O
6	castaño	O
7	de	O
8	flores	O
9	rojas	O
10	Red	O
11	buckeye	O
12	Lugar	O
13	de	O
14	origen:	O
15	Originario	O
16	del	O
17	sureste	O
18	de	O
19	EE	O

1	Etimología:	O
2	Aesculus	O
3	es	O
4	el	O
5	nombre	O
6	latino	O
7	de	O
8	una	O
9	encina	O

1	Pavia,	O
2	en	O
3	honor	O
4	de	O
5	Peter	O
6	Paaw	O
7	(Petrus	O
8	Pavius)	O
9	(1564-1617),	O
10	botánico	O
11	alemán	O
12	en	O
13	la	O
14	Universidad	O
15	de	O
16	Leiden	O

1	Descripción:	O
2	Pequeño	O
3	árbol	O
4	caducifolio	O
5	de	O
6	hasta	O
7	15	O
8	m	O
9	de	O
10	talla,	O
11	aunque	O
12	con	O
13	frecuencia	O
14	tiene	O
15	porte	O
16	arbustivo	O

1	Corteza	O
2	lisa,	O
3	gris-rosada	O

1	Yemas	O
2	resinosas	O

1	Hojas	O
2	con	O
3	5	O
4	folíolos,	O
5	raras	O
6	veces	O
7	7,	O
8	peciolulados,	O
9	de	O
10	512	O

1	5	O
2	cm	O
3	de	O
4	longitud,	O
5	lanceolados	O
6	o	O
7	estrechamente	O
8	oblongos,	O
9	con	O
10	el	O
11	margen	O
12	doblemente	O
13	aserrado	O
14	y	O
15	ligeramente	O
16	tomentosos	O
17	en	O
18	el	O
19	envés	O

1	Flores	O
2	de	O
3	color	O
4	rojo	O
5	oscuro	O
6	a	O
7	veces	O
8	tintadas	O
9	de	O
10	amarillo	O
11	en	O
12	panículas	O
13	de	O
14	10-20	O
15	cm	O
16	de	O
17	longitud	O

1	Fruto	O
2	subgloboso,	O
3	liso,	O
4	con	O
5	irregularidades	O
6	en	O
7	su	O
8	superficie	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	deben	O
10	sembrarse	O
11	pronto	O
12	después	O
13	de	O
14	la	O
15	recolección	O

1	También	O
2	es	O
3	posible	O
4	por	O
5	esquejes	O
6	con	O
7	hormonas	O
8	de	O
9	enraizamiento	O

1	Gusta	O
2	de	O
3	suelos	O
4	ricos	O
5	y	O
6	drenantes,	O
7	a	O
8	ser	O
9	posible	O
10	ligeramente	O
11	ácidos	O

1	Gusta	O
2	del	O
3	sol	O
4	pero	O
5	cuando	O
6	jóvenes	O
7	prefieren	O
8	la	O
9	sombra	O

1	Sus	O
2	semillas	O
3	maceradas	O
4	en	O
5	agua	O
6	y	O
7	mezcladas	O
8	con	O
9	harina	O
10	de	O
11	trigo	O
12	son	O
13	empleadas	O
14	por	O
15	los	O
16	indios	O
17	para	O
18	envenenar	O
19	a	O
20	los	O
21	peces	O

1	Zonas	O
2	7	O
3	a	O
4	9	O
5	AESCULUS	O
6	X	O
7	CARNEA	O
8	Hayne	O
9	Familia:	O
10	Hippocastanaceae	O
11	Nombre	O
12	común:	O
13	Falso	O
14	castaño	O
15	de	O
16	flor	O
17	roja	O
18	Lugar	O
19	de	O
20	origen:	O
21	Híbrido	O
22	Etimología:	O
23	Aesculus	O
24	es	O
25	el	O
26	nombre	O
27	latino	O
28	de	O
29	una	O
30	encina	O

1	Carnea,	O
2	del	O
3	latín	O
4	carneus-a-um,	O
5	de	O
6	color	O
7	carne	O
8	o	O
9	ligeramente	O
10	rosado,	O
11	por	O
12	sus	O
13	flores	O

1	Descripción:	O
2	Híbrido	O
3	fértil	O
4	entre	O
5	A	O

1	hippocastanum	O
2	y	O
3	A	O

1	pavia	O
2	que	O
3	puede	O
4	alcanzar	O
5	26	O
6	m	O
7	de	O
8	talla,	O
9	con	O
10	la	O
11	corteza	O
